KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
513144392,0,,,22,13,9,3,2,1,19,11,8,5,2,3,19,11,8,19,11,8,14,9,5,6,3,3,6,3,3,2,2,0,0,0,0,10,10,4,4,0,1,0,1,0,6,4,2,0,9,0,3,2
513144394,0,,,15,7,8,0,0,0,15,7,8,5,3,2,15,7,8,15,7,8,10,4,6,8,2,6,5,1,4,0,0,0,0,0,0,9,9,4,4,1,0,0,0,0,5,4,1,0,7,0,3,1
513144462,2,513144374,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144471,1,,513144472;513144473;513144474,3,1,2,0,0,0,19,7,12,6,2,4,19,7,12,19,7,12,13,5,8,11,3,8,5,0,5,0,0,0,0,0,0,3,3,7,3,2,0,0,0,0,5,5,0,0,10,0,5,2
513144472,2,513144471,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144473,2,513144471,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144474,2,513144471,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144483,2,513144581,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144492,0,,,17,8,9,1,1,0,16,7,9,6,4,2,15,6,9,15,6,9,10,3,7,10,3,7,3,1,2,0,0,0,0,0,0,8,8,2,5,0,0,1,0,0,6,5,1,0,7,0,2,3
513144512,2,513144523,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144521,2,513144523,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144523,1,,513144512;513144521;513144532;513144534,3,1,2,0,0,0,15,6,9,2,1,1,15,6,9,15,6,9,13,5,8,9,3,6,6,2,4,0,0,0,0,0,0,2,2,8,2,1,0,0,0,0,3,2,1,0,10,0,8,1
513144532,2,513144523,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144534,2,513144523,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144541,2,513144543,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144543,1,,513144541,6,4,2,0,0,0,14,7,7,6,4,2,13,7,6,13,7,6,8,3,5,3,1,2,2,1,1,1,0,1,0,0,0,2,2,3,1,0,1,1,0,0,3,1,2,0,5,0,2,1
513144572,0,,,28,14,14,1,1,0,26,12,14,15,8,7,25,12,13,25,12,13,11,4,7,6,1,5,4,0,4,0,0,0,0,0,0,15,15,5,8,1,1,0,0,0,10,9,1,0,10,0,4,2
513144573,2,513144574,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144574,1,,513144573,70,33,37,0,0,0,74,35,39,10,6,4,74,35,39,74,35,39,64,29,35,42,20,22,13,6,7,2,1,1,0,0,0,40,40,16,22,2,2,0,0,0,25,20,5,0,39,0,14,16
513144581,1,,513144483,11,5,6,0,0,0,15,6,9,6,2,4,15,6,9,15,6,9,9,4,5,7,3,4,3,1,2,0,0,0,0,0,0,4,4,1,3,1,0,1,0,0,5,4,1,0,6,0,1,2
513144583,0,,,103,45,58,1,1,0,102,44,58,41,23,18,102,44,58,101,44,57,61,21,40,30,6,24,6,0,6,0,0,0,0,0,0,52,52,19,17,14,2,0,0,0,32,24,8,1,44,0,16,9
513144584,1,,513144591,35,15,20,2,1,1,45,22,23,19,9,10,44,21,23,44,21,23,26,13,13,18,8,10,9,6,3,1,1,0,0,0,0,20,20,10,9,5,1,0,0,0,15,12,3,0,19,0,8,5
513144591,2,513144584,,12,8,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144613,2,513144714,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144614,2,513144714,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144651,1,,513144654;513144661;513144763,19,6,13,4,2,2,32,14,18,9,3,6,32,14,18,32,14,18,23,11,12,11,5,6,2,0,2,1,0,1,1,0,1,11,11,10,6,3,0,1,0,0,10,9,1,2,17,0,10,4
513144654,2,513144651,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144661,2,513144651,,12,7,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144672,0,,,53,9,44,0,0,0,53,9,44,0,0,0,53,9,44,53,9,44,53,9,44,50,9,41,37,7,30,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513144681,0,,,54,25,29,6,2,4,48,23,25,25,13,12,46,21,25,45,21,24,23,10,13,12,5,7,5,2,3,0,0,0,0,0,0,18,18,6,4,2,2,1,2,1,12,8,4,2,14,0,5,2
513144682,1,,513144684;513144693,9,4,5,0,0,0,17,9,8,4,3,1,17,9,8,17,9,8,13,6,7,8,4,4,1,1,0,0,0,0,0,0,0,5,5,3,7,0,0,0,0,0,7,7,0,0,8,0,2,5
513144684,2,513144682,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144693,2,513144682,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144711,2,513144714,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144712,2,513144714,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144714,1,,513144613;513144614;513144711;513144712;513144723;513144812;513144902,8,3,5,0,0,0,23,10,13,10,5,5,23,10,13,23,10,13,13,5,8,6,2,4,3,0,3,0,0,0,0,0,0,3,3,5,4,2,1,0,0,0,7,5,2,0,9,0,4,2
513144723,2,513144714,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144732,1,,513144741,15,9,6,0,0,0,16,10,6,6,5,1,16,10,6,16,10,6,10,5,5,9,5,4,3,2,1,0,0,0,0,0,0,6,6,2,3,1,0,1,0,0,5,4,1,0,6,0,1,3
513144741,2,513144732,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144753,2,513144853,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144763,2,513144651,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144791,2,513144794,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144794,1,,513144791,42,21,21,1,0,1,48,25,23,21,12,9,47,25,22,47,25,22,27,13,14,15,7,8,6,3,3,1,1,0,0,0,0,18,18,6,6,9,1,0,0,0,16,13,3,1,18,0,5,3
513144812,2,513144714,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144821,1,,513144823;513144833,15,7,8,0,0,0,20,9,11,6,3,3,20,9,11,20,9,11,14,6,8,4,3,1,1,1,0,0,0,0,0,0,0,6,6,2,4,2,1,0,0,0,7,6,1,0,9,0,2,3
513144823,2,513144821,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144833,2,513144821,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144844,2,513144853,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144853,1,,513144753;513144844;513144854;513144943,14,5,9,3,2,1,31,13,18,14,5,9,31,13,18,31,13,18,17,8,9,9,3,6,3,1,2,0,0,0,0,0,0,7,7,6,6,4,1,0,0,0,11,8,3,2,12,0,3,5
513144854,2,513144853,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144892,1,,513144894,10,5,5,0,0,0,14,7,7,4,3,1,14,7,7,14,7,7,10,4,6,7,3,4,3,0,3,1,0,1,0,0,0,5,5,1,5,1,0,0,0,0,6,6,0,0,6,0,1,2
513144894,2,513144892,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144902,2,513144714,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144943,2,513144853,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144952,2,513144954,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513144953,0,,,12,5,7,0,0,0,12,5,7,4,1,3,12,5,7,12,5,7,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,5,5,0,3,2,0,0,0,0,5,4,1,0,4,0,0,2
513144954,1,,513144952,6,3,3,0,0,0,11,4,7,7,3,4,11,4,7,11,4,7,4,1,3,3,0,3,1,0,1,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,3,1,2,0,4,0,1,1
513145003,0,,,18,8,10,2,1,1,16,7,9,12,5,7,16,7,9,16,7,9,4,2,2,3,1,2,1,0,1,0,0,0,0,0,0,9,9,4,2,2,1,0,0,0,5,5,0,0,4,0,1,0
513145014,2,513145113,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145031,0,,,13,7,6,0,0,0,13,7,6,7,4,3,13,7,6,13,7,6,6,3,3,3,1,2,0,0,0,0,0,0,0,0,0,5,5,0,2,3,0,0,0,0,5,4,1,0,4,0,0,1
513145061,2,513145073,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145062,2,513145073,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145071,2,513145073,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145072,2,513145073,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145073,1,,513145061;513145062;513145071;513145072;513145074,5,2,3,0,0,0,21,8,13,7,2,5,21,8,13,21,8,13,14,6,8,8,1,7,5,0,5,1,0,1,0,0,0,2,2,4,7,1,0,0,0,0,8,7,1,0,11,0,3,3
513145074,2,513145073,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145101,1,,513145102,151,49,102,3,1,2,160,50,110,39,21,18,158,49,109,158,49,109,121,29,92,108,23,85,76,11,65,24,3,21,0,0,0,31,30,8,12,6,4,1,1,0,24,18,6,0,24,0,8,5
513145102,2,513145101,,12,2,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145103,0,,,12,6,6,0,0,0,12,6,6,7,5,2,12,6,6,12,6,6,5,1,4,2,0,2,0,0,0,0,0,0,0,0,0,5,5,2,0,2,1,0,0,0,3,1,2,0,4,0,1,0
513145104,0,,,21,10,11,1,1,0,20,9,11,10,5,5,18,9,9,18,9,9,10,4,6,3,1,2,1,0,1,0,0,0,0,0,0,8,8,2,2,3,0,0,1,0,6,5,1,0,7,0,2,1
513145113,1,,513145014;513145114,17,8,9,1,0,1,27,14,13,13,7,6,27,14,13,27,14,13,14,7,7,7,4,3,3,2,1,1,1,0,0,0,0,8,8,3,4,3,2,0,0,0,9,7,2,1,10,0,2,2
513145114,2,513145113,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145121,2,513145123,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145122,0,,,24,14,10,0,0,0,24,14,10,12,9,3,24,14,10,23,13,10,12,5,7,9,3,6,3,1,2,1,0,1,0,0,0,10,10,2,5,1,1,1,0,0,8,5,3,0,8,0,1,3
513145123,1,,513145121,13,6,7,0,0,0,22,12,10,6,5,1,22,12,10,22,12,10,16,7,9,6,2,4,0,0,0,0,0,0,0,0,0,8,8,5,4,3,0,0,0,0,7,6,1,0,11,0,5,3
513145124,0,,,31,19,12,1,1,0,30,18,12,14,10,4,29,17,12,29,17,12,16,8,8,7,3,4,2,1,1,0,0,0,0,0,0,12,12,2,4,3,3,0,0,0,10,8,2,0,9,0,1,3
513145131,2,513145133,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145133,1,,513145131,20,9,11,1,0,1,21,10,11,7,3,4,21,10,11,21,10,11,14,7,7,9,5,4,1,0,1,0,0,0,0,0,0,8,8,3,4,2,0,1,0,0,7,5,2,0,8,0,2,4
513145172,1,,513145173;513145271,20,10,10,1,0,1,26,11,15,11,5,6,25,10,15,24,10,14,15,6,9,10,3,7,6,2,4,1,0,1,0,0,0,10,10,6,6,1,0,0,1,0,8,7,1,0,12,0,5,3
513145173,2,513145172,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145181,0,,,22,12,10,3,3,0,19,9,10,7,3,4,18,9,9,18,9,9,12,6,6,6,3,3,1,0,1,0,0,0,0,0,0,12,12,6,4,1,0,1,0,0,6,6,0,0,9,0,5,3
513145182,0,,,12,7,5,0,0,0,12,7,5,7,5,2,12,7,5,12,7,5,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,4,4,0,1,2,1,0,0,0,4,3,1,0,3,0,0,1
513145184,1,,513145193;513145291;513145392,17,10,7,3,2,1,31,18,13,10,7,3,31,18,13,31,18,13,21,11,10,16,7,9,4,2,2,0,0,0,0,0,0,8,8,8,6,1,1,0,0,1,9,6,3,0,14,0,5,3
513145193,2,513145184,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145202,2,513145203,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145203,1,,513145202,13,7,6,0,0,0,20,11,9,5,3,2,20,11,9,20,11,9,15,8,7,8,3,5,2,1,1,0,0,0,0,0,0,7,7,5,3,3,0,0,0,0,6,6,0,0,10,0,4,3
513145211,0,,,21,7,14,1,0,1,20,7,13,5,3,2,20,7,13,20,7,13,15,4,11,11,2,9,6,1,5,2,0,2,0,0,0,12,12,6,5,0,0,1,0,0,6,5,1,0,10,0,5,3
513145212,1,,513145214,19,10,9,0,0,0,20,10,10,5,3,2,20,10,10,20,10,10,15,7,8,6,3,3,2,1,1,0,0,0,0,0,0,10,10,2,9,0,0,0,0,0,9,9,0,0,9,0,1,7
513145214,2,513145212,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145221,1,,513145223,68,35,33,8,5,3,63,31,32,28,14,14,60,29,31,58,28,30,35,17,18,10,4,6,4,1,3,0,0,0,0,0,0,24,24,7,9,4,3,0,1,2,18,13,5,1,24,0,7,4
513145222,0,,,10,6,4,0,0,0,10,6,4,2,0,2,10,6,4,10,6,4,8,6,2,3,2,1,0,0,0,0,0,0,0,0,0,5,5,1,3,1,0,0,0,0,4,3,1,0,5,0,1,2
513145223,2,513145221,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145224,0,,,25,11,14,3,2,1,22,9,13,8,2,6,22,9,13,22,9,13,14,7,7,8,4,4,3,2,1,0,0,0,0,0,0,13,13,5,6,1,0,1,0,0,8,8,0,0,10,0,4,3
513145231,0,,,19,7,12,0,0,0,19,7,12,5,2,3,19,7,12,19,7,12,14,5,9,7,1,6,4,0,4,0,0,0,0,0,0,9,9,3,2,4,0,0,0,0,6,4,2,0,8,0,3,1
513145232,1,,513145233,20,9,11,0,0,0,23,11,12,7,5,2,23,11,12,23,11,12,16,6,10,10,3,7,5,1,4,0,0,0,0,0,0,11,11,7,5,2,0,0,0,0,7,6,1,0,12,1,5,4
513145233,2,513145232,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513145234,0,,,11,6,5,0,0,0,11,6,5,9,5,4,11,6,5,11,6,5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,5,2,0,3,0,0,0,0,3,2,1,0,2,0,0,0
